DE CARCER,25
DE CARDENAS,158
DE CARLI,21
DE CARLO,27
DE CARLOS,805
DE CARRANZA,36
DE CARRERAS,27
DE CARVAJAL,42
DE CARVALHO,662
DE CASA,36
DE CASACUBERTA,20
DE CASAS,293
DE CASO,445
DE CASSIA,23
DE CASSO,26
DE CASTELLARNAU,58
DE CASTELLVI,40
DE CASTILLA,71
DE CASTILLO,29
DE CASTRO,9359
DE CASTRO PALOMINO,22
DE CEA,278
DE CEANO VIVAS,31
DE CEBALLOS,28
DE CECILIO,22
DE CELIS,1299
DE CESARE,31
DE CESERO,20
DE CESPEDES,53
DE CHICLANA,25
DE CIA,28
DE CICCO,20
DE CIEN,25
DE CIMA,86
DE CIRIA,23
DE CIURANA,26
DE CLASCA,38
DE CLEMENTE,38
DE CLERCK,25
DE CLERCQ,48
DE COBOS,34
DE COCA,73
DE COCK,43
DE CODES,38
DE CODINA,23
DE COLSA,40
DE COMINGES,68
DE CON,83
DE CONCEPCION,56
DE CONINCK,25
DE COO,28
DE CORDOBA,144
DE CORDOVA,31
DE CORO,20
DE CORRAL,98
DE CORTA,45
DE CORTES,27
DE COS,813
DE COS ESTRADA,30
DE COSA,33
DE COSSIO,106
DE COSTA,38
DE COSTER,38
DE COTE,39
DE COUTO,22
DE COZAR,309
DE CRESCENZO,23
DE CRISTO,30
DE CRISTOBAL,52
DE CRISTOFARO,24
DE CRUZ,301
DE CUBAS,64
DE CUENCA,28
DE CUETO,32
DE CUEVAS,39
DE CUNS,24
DE DALMASES,70
DE DALMAU,31
DE DAMAS,45
DE DAMBORENEA,24
DE DANIEL,21
DE DECKER,25
DE DEUS,113
DE DIAGO,124
DE DIEGO,7591
DE DIOS,6371
DE DOMINGO,574
DE DOMINGO JUAN,28
DE DOMPABLO,199
DE DONESTEVE,23
DE DUEÑAS,143
DE ECHANOVE,41
DE ECHARRI,22
DE ECHEGARAY,23
DE ECHEVARRIA,53
DE EGAÑA,32
DE EGEA,75
DE EGUIA,52
DE ELENA,37
DE ELERA,36
DE ELIAS,130
DE ELIO,28
DE ELVIRA,40
DE ENA,32
DE ENCARNACION,25
DE ENCISO,22
DE ENRIQUE,35
DE ERAUSQUIN,23
DE ESPAÑA,96
DE ESPONA,29
DE ESTEBAN,387
DE EUGENIO,85
DE EUSEBIO,176
DE EVAN,70
DE FARIA,117
DE FARIAS,35
DE FATIMA,88
DE FAZIO,28
DE FEBRER,81
DE FEDERICO,95
DE FELICE,31
DE FELIPE,689
DE FELIX,77
DE FEO,38
DE FERMIN,27
DE FERNANDEZ,68
DE FERNANDO,51
DE FERRATER,45
DE FERRER,27
DE FEZ,396
DE FIGUEIREDO,100
DE FIGUEROA,34
DE FILIPPO,29
DE FLORES,31
DE FONTCUBERTA,24
DE FORONDA,26
DE FORTUNY,40
DE FRANCA,46
DE FRANCESCHI,23
DE FRANCESCO,30
DE FRANCIA,51
DE FRANCISCO,2349
DE FREITAS,755
DE FRESNO,25
DE FRIAS,263
DE FRUTOS,4456
DE FUENMAYOR,44
DE FUENTE,77
DE FUENTES,531
DE FUERTES,20
DE FUNES,32
DE GABRIEL,153
DE GALDO,90
DE GALVEZ,58
DE GANZO,168
DE GARAY,69
DE GARCIA,74
DE GARNICA,35
DE GARRIGA,21
DE GEA,1099
DE GENNARO,43
DE GENOVER,22
DE GEUS,21
DE GIBERT,25
DE GIL,38
DE GILES,26
DE GISPERT,136
DE GODOS,136
DE GODOY,20
DE GOMAR,246
DE GOMEZ,42
DE GONGORA,46
DE GONZALEZ,50
DE GONZALO,105
DE GORGOLAS,21
DE GOUVEIA,39
DE GOYA,21
DE GOYENECHE,30
DE GOÑI,110
DE GRAAF,56
DE GRAAFF,22
DE GRACIA,2095
DE GRADO,369
DE GRAEVE,20
DE GRANDA,23
DE GRANDES,24
DE GREEF,43
DE GREGORIO,1327
DE GROOT,160
DE GUEVARA,31
DE GUEZALA,26
DE GUINDOS,71
DE GUINEA,38
DE GUSTIN,61
DE GUZMAN,379
DE HAAN,71
DE HAAS,28
DE HAGO,30
DE HARO,5237
DE HAROS,33
DE HAZ,21
DE HAZA,25
DE HERA,21
DE HERAS,374
DE HEREDIA,46
DE HERNANDEZ,25
DE HERRERA,29
DE HEVIA,81
DE HIGES,59
DE HITA,235
DE HOCES,83
DE HOMBRE,55
DE HORNA,38
DE HOYO,70
DE HOYOS,623
DE HOZ,120
DE HUERTA,55
DE IBAR,34
DE IBARRA,50
DE IGNACIO,45
DE IMAÑA,25
DE INES,140
DE INGUNZA,30
DE INOCENCIO,21
DE INZA,53
DE IPIÑA,24
DE IRALA,30
DE IRIZAR,23
DE ISABEL,40
DE ISASA,26
DE ISASI,21
DE ISCAR,122
DE ISIDRO,153
DE ISLA,116
DE ISUSI,67
DE ITURRATE,24
DE IZAGUIRRE,22
DE JAEN,55
DE JAIME,120
DE JAUREGUIZAR,25
DE JAVIER,36
DE JESUS,4625
DE JOAQUIN,36
DE JODAR,105
DE JONG,272
DE JONGE,38
DE JONGH,23
DE JORGE,327
DE JOSE,223
DE JOVE,31
DE JOZ,31
DE JUAN,3624
DE JUANA,534
DE JUANAS,72
DE JUANES,59
DE JULIAN,659
DE JULIO,34
DE JUSTO,39
DE KEYSER,21
DE KLERK,20
DE KOK,21
DE KONING,30
DE LA A,27
DE LA ALDEA,99
DE LA ANTONIA,99
DE LA ARADA,124
DE LA ARENA,59
DE LA ASCENSION,28
DE LA ASUNCION,850
DE LA AZUELA,38
DE LA BALLINA,59
DE LA BANDA,66
DE LA BANDERA,105
DE LA BARCENA,30
DE LA BARRA,35
DE LA BARREDA,90
DE LA BARRERA,537
DE LA BASTIDA,90
DE LA BELDAD,43
DE LA BELLA,103
DE LA BLANCA,304
DE LA BORBOLLA,24
DE LA BRENA,65
DE LA CABA,36
DE LA CAL,1127
DE LA CALERA,29
DE LA CALLE,4777
DE LA CALVA,80
DE LA CALZADA,231
DE LA CAMARA,572
DE LA CAMPA,225
DE LA CANAL,53
DE LA CARRERA,144
DE LA CASA,1393
DE LA CASA HUERTAS,20
DE LA CAVA,21
DE LA CERA,107
DE LA CERDA,502
DE LA CERRA,47
DE LA CHICA,757
DE LA CIERVA,125
DE LA CITA,33
DE LA COBA,537
DE LA COLINA,147
DE LA CONCEPCION,1186
DE LA CONCHA,203
DE LA CORTE,516
DE LA COSTA,40
DE LA COTERA,40
DE LA COVA,137
DE LA CRUZ,23279
DE LA CUADRA,434
DE LA CUERDA,284
DE LA CUESTA,922
DE LA CUEVA,690
DE LA DEDICACION,31
DE LA DEHESA,139
DE LA DUEÑA,241
DE LA ENCARNACION,380
DE LA ENCINA,227
DE LA ESCALERA,115
DE LA ESCOSURA,47
DE LA ESE,25
DE LA ESPADA,63
DE LA ESPERANZA,96
DE LA ESPRIELLA,20
DE LA FAYA,28
DE LA FE,621
DE LA FERNANDEZ,32
DE LA FIGUERA,108
DE LA FLOR,1564
DE LA FRAGUA,31
DE LA FUENTE,26935
DE LA GALA,313
DE LA GAMA,41
DE LA GANDARA,174
DE LA GARMA,24
DE LA GARZA,66
DE LA GRACIA,52
DE LA GRANA,52
DE LA GRANDA,53
DE LA GRANJA,203
DE LA GUARDIA,726
DE LA GUERRA,228
DE LA GUIA,773
DE LA HABA,224
DE LA HAZA,270
DE LA HERA,1468
DE LA HERMOSA,81
DE LA HERRAN,326
DE LA HERRANZ,35
DE LA HIDALGA,25
DE LA HIGUERA,456
DE LA HIJA,113
DE LA HIZ,47
DE LA HORRA,519
DE LA HOYA,53
DE LA HOZ,3312
DE LA HUERGA,270
DE LA HUERTA,208
DE LA HUZ,26
DE LA IGLESIA,5149
DE LA INFANTA,21
DE LA INFIESTA,39
DE LA INSUA,78
DE LA JARA,197
DE LA JOYA,41
DE LA LAMA,303
DE LA LAMA NORIEGA,36
DE LA LASTRA,339
DE LA LINDE,76
DE LA LLAMA,64
DE LA LLANA,286
DE LA LLAVE,1261
DE LA LLERA,86
DE LA LLOSA,31
DE LA LOMA,110
DE LA LOSA,122
DE LA LUNA,33
DE LA LUZ,281
DE LA MACORRA,60
DE LA MADRID,110
DE LA MALLA,25
DE LA MANO,329
DE LA MARTA,94
DE LA MARTIN,21
DE LA MATA,2033
DE LA MATTA,48
DE LA MAYA,115
DE LA MAZA,441
DE LA MERCED,169
DE LA MONEDA,33
DE LA MONJA,49
DE LA MONTAÑA,352
DE LA MORA,229
DE LA MORAL,25
DE LA MORENA,1701
DE LA MOTA,242
DE LA MOYA,54
DE LA MUELA,198
DE LA MUÑOZA,182
DE LA NATIVIDAD,91
DE LA NAVA,427
DE LA NOGAL,56
DE LA NOVAL,28
DE LA NUEZ,825
DE LA O,583
DE LA OBRA,129
DE LA OLIVA,459
DE LA OLLA,39
DE LA ORDEN,741
DE LA OSA,1254
DE LA OSADA,205
DE LA OSSA,696
DE LA PALMA,34
DE LA PARRA,485
DE LA PARTE,488
DE LA PASCUA,82
DE LA PASION,24
DE LA PAVA,64
DE LA PAZ,2250
DE LA PEDRAJA,63
DE LA PENA,82
DE LA PEZUELA,25
DE LA PEÑA,5113
DE LA PIEDAD,105
DE LA PIEDRA,203
DE LA PINTA,307
DE LA PISA,155
DE LA PIÑERA,32
DE LA PLATA,192
DE LA PLAZA,918
DE LA POLA,21
DE LA PORTILLA,162
DE LA POZA,320
DE LA PRADA,85
DE LA PRESA,154
DE LA PRESILLA,42
DE LA PRIDA,265
DE LA PRIETA,168
DE LA PUEBLA,95
DE LA PUENTE,2364
DE LA PUERTA,488
DE LA PURIFICACION,66
DE LA QUADRA SALCEDO,21
DE LA QUINTANA,187
DE LA RASILLA,122
DE LA RED,248
DE LA RESURRECCION,44
DE LA REVILLA,46
DE LA RIBA,36
DE LA RICA,662
DE LA RIERA,45
DE LA RIMADA,32
DE LA RIVA,1634
DE LA ROCA,119
DE LA ROCHA,512
DE LA ROJA,63
DE LA ROMANA,23
DE LA ROSA,15131
DE LA ROZ,122
DE LA ROZA,227
DE LA RUA,383
DE LA RUBIA,1931
DE LA SAGRA,43
DE LA SAL,29
DE LA SALUD,64
DE LA SANCHEZ,23
DE LA SANTA,24
DE LA SANTA CRUZ,64
DE LA SANTISIMA TRINIDAD,73
DE LA SEN,190
DE LA SERNA,943
DE LA SIERRA,485
DE LA SIERRA LLAMAZARES,44
DE LA SOTA,205
DE LA SOTILLA,59
DE LA TAJADA,30
DE LA TORRE,22222
DE LA TORRE CAPITAN,21
DE LA TORRIENTE,113
DE LA TRABA,25
DE LA UZ,160
DE LA VALLE,35
DE LA VALLINA,117
DE LA VARA,357
DE LA VARGA,694
DE LA VEGA,4877
DE LA VEGA HAZAS,29
DE LA VELA,38
DE LA VERA,90
DE LA VIA,56
DE LA VIEJA,159
DE LA VIESCA,39
DE LA VILLA,628
DE LA VIRGEN,70
DE LA VIUDA,569
DE LA VIÑA,223
DE LA YGLESIA,34
DE LA ZARZA,33
DE LABRA,49
DE LACALLE,47
DE LACOUR,24
DE LAFUENTE,62
DE LAGO,116
DE LAGUNO,38
DE LAIGLESIA,22
DE LAMA,427
DE LAMADRID,20
DE LAMO,1286
DE LANDABURU,36
DE LANGE,52
DE LANUZA,54
DE LAPUENTE,30
DE LARA,1019
DE LARIO,53
DE LARREA,63
DE LARRIVA,56
DE LAS ALAS PUMARIÑO,48
DE LAS CASAS,479
DE LAS CUEVAS,415
DE LAS FUENTES,139
DE LAS HAZAS,22
DE LAS HERAS,7641
DE LAS HIJAS,21
DE LAS LLAGAS,34
DE LAS LLANDERAS,35
DE LAS MARINAS,20
DE LAS MATAS,33
DE LAS MORAS,89
DE LAS MORENAS,421
DE LAS MOZAS,86
DE LAS MUELAS,98
DE LAS NIEVES,111
DE LAS PEÑAS,330
DE LAS POZAS,41
DE LAS RIVAS,92
DE LAS SIAS,40
DE LAS TORRES,37
DE LAS VECILLAS,47
DE LASALA,42
DE LASSALETTA,25
DE LATORRE,36
DE LAZARO,97
DE LECEA,83
DE LEDESMA,61
DE LEEUW,36
DE LEIVA,56
DE LELIS,28
DE LEMA,108
DE LEMOS,91
DE LEMUS,95
DE LEO,28
DE LEON,8654
DE LEON SOTELO,60
DE LEONARDIS,21
DE LEONARDO,92
DE LERA,586
DE LERMA,69
DE LESTE,38
DE LEYVA,155
DE LIBANO,29
DE LILLO,51
DE LIMA,720
DE LINARES,98
DE LINOS,29
DE LIRA,36
DE LIS,116
DE LIZAUR,32
DE LIÑAN,32
DE LLAGO,40
DE LLAMAS,25
DE LLANO,368
DE LLANOS,355
DE LLANZA,48
DE LLERA,58
DE LLOBET,55
DE LLORENS,30
DE LOMA,103
DE LOMA OSORIO,21
DE LOMA OSSORIO,25
DE LOMAS,51
DE LOMBAS,22
DE LOPE,412
DE LOPEZ,105
DE LORA,65
DE LORENZI,21
DE LORENZO,671
DE LORENZO CACERES,41
DE LORESECHA,20
DE LORITE,21
DE LORO,60
DE LOS AIRES,32
DE LOS ANGELES,652
DE LOS ARCOS,45
DE LOS BUEIS,274
DE LOS COBOS,78
DE LOS DOLORES,223
DE LOS FRAILES,61
DE LOS HEROS,69
DE LOS LLANOS,138
DE LOS MOZOS,643
DE LOS MUROS,45
DE LOS OJOS,89
DE LOS PINOS,32
DE LOS REYES,3383
DE LOS REYES GARCIA,23
DE LOS RIOS,2696
DE LOS RIOS ZARZOSA,22
DE LOS RISCOS,151
DE LOS SANTOS,6964
DE LOS TOYOS,47
DE LOSADA,26
DE LOSSADA,31
DE LOZAR,122
DE LOZOYA,21
DE LOÑO,31
DE LUCA,326
DE LUCAS,3450
DE LUCCA,23
DE LUCCHI,23
DE LUCIA,42
DE LUCIO,197
DE LUELMO,63
DE LUIS,2146
DE LUNA,702
DE LUQUE,340
DE LUXAN,40
DE LUZ,268
DE MACEDO,74
DE MADARIAGA,182
DE MADRID,65
DE MAGALHAES,176
DE MAIO,21
DE MALIBRAN,33
DE MAN,20
DE MANUEL,698
DE MANUELES,64
DE MARCHI,23
DE MARCO,481
DE MARCOS,1121
DE MARIA,560
DE MARIANA,22
DE MARIANO,35
DE MARICHALAR,32
DE MARTI,38
DE MARTIN,415
DE MARTINEZ,40
DE MARTINO,129
DE MARTOS,21
DE MAS,87
DE MATA,282
DE MATEO,252
DE MATIAS,244
DE MATO,72
DE MATOS,463
DE MATTEIS,25
DE MATTOS,37
DE MAYA,437
DE MEDEIROS,66
DE MEDICIS,20
DE MEDINA,100
DE MEDIO,51
DE MEDRANO,47
DE MEER,68
DE MELCHOR,39
DE MELLO,103
DE MELO,363
DE MENA,498
DE MENDIZABAL,29
DE MENDONCA,24
DE MENDOZA,122
DE MENEZES,51
DE MERA,101
DE MERCADO,77
DE MERGELINA,32
DE MERLO,46
DE MESA,313
DE MESAS,32
DE MESQUITA,24
DE MEYER,25
DE MICHELE,50
DE MIER,326
DE MIGUEL,11408
DE MIGUELSANZ,58
DE MINGO,1799
DE MIQUEL,92
DE MIR,27
DE MIRA,65
DE MIRANDA,141
DE MIRAS,21
DE MOLINA,214
DE MOLLINEDO,26
DE MONER,37
DE MONTAGUT,24
DE MONTES,40
DE MONTEYS,28
DE MONTIS,46
DE MONTSERRAT,24
DE MOOR,24
DE MORA,676
DE MORA GRANADOS,29
DE MORAES,141
DE MORAGAS,34
DE MORAIS,162
DE MORALES,29
DE MORENO,35
DE MORETA,51
DE MOTA,20
DE MOTTA,29
DE MOURA,215
DE MOYA,458
DE MULA,35
DE MULDER,26
DE MULLER,74
DE MUR,69
DE MURCIA,29
DE MURGA,67
DE NACIMIENTO,27
DE NADAL,46
DE NALDA,23
DE NAVAS,92
DE NAVASCUES,61
DE NAVASQUES,43
DE NICOLA,20
DE NICOLAS,567
DE NIEVES,37
DE NO,69
DE NOBREGA,24
DE NOGUERA,26
DE NORIEGA,41
DE NOVA,404
DE NOVALES,31
DE NOVOA,39
DE OBES,20
DE OBESO,58
DE OBESSO,31
DE OCA,22
DE OCAMPO,38
DE OCAÑA,23
DE OCHOA,73
DE OJEDA,38
DE OLABARRIA,28
DE OLANO,126
DE OLAVARRIETA,27
DE OLAZABAL,54
DE OLAÑETA,23
DE OLEO,156
DE OLEZA,114
DE OLIVA,43
DE OLIVAR,28
DE OLIVEIRA,4298
DE OLIVERA,63
DE OLIVES,52
DE OLMEDO,40
DE OPAZO,55
DE ORBE,115
DE ORDUÑA,29
DE ORIA,69
DE ORIOL,56
DE ORO,217
DE ORO PULIDO,39
DE OROVIO,21
DE ORTA,58
DE ORTE,94
DE ORUETA,45
DE ORY,103
DE OSA,20
DE OSES,164
DE OSMA,72
DE OSSO,36
DE OTAOLA,22
DE OTEO,27
DE OTERO,23
DE OTEYZA,20
DE OTTO,38
DE OYA,54
DE OZA,24
DE OZAETA,23
DE OÑA,93
DE OÑATE,101
DE PABLO,4731
DE PABLOS,2093
DE PACO,644
DE PADUA,65
DE PAIVA,73
DE PAIZ,61
DE PALACIO,155
DE PALACIOS,37
DE PALMA,125
DE PALOL,72
DE PANDO,86
DE PAOLA,24
DE PAOLI,29
DE PARAMO,24
DE PAREDES,96
DE PARIAS,23
DE PARLA,77
DE PARTEARROYO,50
DE PASCUAL,226
DE PASQUALE,26
DE PASTORS,23
DE PAUL,105
DE PAULA,567
DE PAULO,23
DE PAUW,21
DE PAZ,4190
DE PAZOS,151
DE PEDRAZA,113
DE PEDRO,4045
DE PEDRO JUAN,47
DE PEQUE,30
DE PERALTA,58
DE PEREDA,77
DE PEREZ,51
DE PEROSANZ,36
DE PEROY,26
DE PEÑA,100
DE PEÑARANDA,28
DE PFAFF,28
DE PINA,82
DE PINEDA,68
DE PINEDO,51
DE PINHO,87
DE PINTO,111
DE PINTOS,48
DE PLANELL,24
DE PLASENCIA,46
DE PLAZA,23
DE PONGA,65
DE PONTE,43
DE POO,27
DE PORRAS,125
DE PORRES,64
DE POUPLANA,45
DE POZA,29
DE PRA,27
DE PRADA,858
DE PRADAS,43
DE PRADENA,82
DE PRADO,2414
DE PRADOS,117
DE PRAT,21
DE PRO,29
DE PROPIOS,40
DE PUELLES,43
DE PUIG,112
DE QUADRAS,60
DE QUADROS,22
DE QUEIROZ,58
DE QUER,26
DE QUERO,68
DE QUEROL,64
DE QUESADA,52
DE QUEVEDO,84
DE QUINTA,26
DE QUINTANA,120
DE QUINTO,49
DE QUIROGA,20
DE RABAGO,31
DE RABANO,25
DE RADA,84
DE RAFAEL,98
DE RAMON,413
DE RAMOS,84
DE REGIL,43
DE REINA,54
DE REYES,51
DE REYNA,31
DE RIALP,26
DE RIBA,48
DE RIBERA,21
DE RIBOT,70
DE RIDDER,53
DE RIO,44
DE RIOJA,130
DE RIOS,48
DE RIQUER,59
DE RIVA,39
DE RIVAS,252
DE RIVERA,66
DE ROA,241
DE ROBA,32
DE ROBLES,83
DE ROCAFIGUERA,22
DE RODA,45
DE RODRIGO,125
DE RODRIGUEZ,44
DE ROECK,22
DE ROJAS,506
DE ROMAN,149
DE RON,84
DE ROOIJ,37
DE ROQUE,53
DE ROS,111
DE ROSA,190
DE ROSARIO,22
DE ROSENDE,34
DE ROSENDO,28
DE ROSSELLO,41
DE ROSSI,22
DE ROZAS,141
DE RUEDA,332
DE RUFINO,20
DE RUIJTER,21
DE RUITER,33
DE RUIZ,30
DE RUS,189
DE RUZ,74
DE SA,362
DE SAA,232
DE SAAVEDRA,62
DE SAENZ,28
DE SAGARRA,51
DE SALA,36
DE SALAS,274
DE SALAZAR,66
DE SALES,83
DE SALINAS,31
DE SALORT,25
DE SALVADOR,112
DE SAN ANTONIO,168
DE SAN FELIX,24
DE SAN FRANCISCO,35
DE SAN JOSE,89
DE SAN JUAN,132
DE SAN LAZARO,48
DE SAN LUIS,23
DE SAN MARTIN,34
DE SAN MATEO,40
DE SAN MIGUEL,20
DE SAN NICOLAS,111
DE SAN PEDRO,97
DE SAN PIO,23
DE SAN ROMAN,61
DE SAN SEBASTIAN,21
DE SANCHA,97
DE SANCHEZ,40
DE SANCHO,102
DE SANCTIS,31
DE SANDE,553
DE SANDOVAL,72
DE SANJUAN,29
DE SANTA ANA,88
DE SANTA PAU,31
DE SANTANA,98
DE SANTIAGO,1670
DE SANTIS,118
DE SANTISTEBAN,57
DE SANTOS,1712
DE SANZ,25
DE SARACHO,25
DE SARDI,41
DE SARRAGA,23
DE SARRIA,24
DE SAS,58
DE SAYAS,24
DE SCALS,36
DE SEBASTIAN,196
DE SEGOVIA,64
DE SENA,98
DE SENILLOSA,23
DE SERDIO,31
DE SERRANOS,23
DE SIERRA,30
DE SIGMARINGA,29
DE SILONIZ,30
DE SILVA,302
DE SIMON,248
DE SIMONE,93
DE SIQUEIRA,35
DE SIVATTE,25
DE SMEDT,41
DE SMET,50
DE SOJO,27
DE SOLA,413
DE SOLA MORALES,26
DE SOLER,20
DE SOLIS,102
DE SORIA,55
DE SOSA,197
DE SOTO,617
DE SOUSA,2987
DE SOUZA,2217
DE STEFANO,40
DE SUS,59
DE TAPIA,150
DE TEBA,48
DE TEMPLE,51
DE TENA,741
DE TERA,59
DE TERAN,65
DE TERESA,166
DE TERRY,41
DE TIEDRA,38
DE TOCA,30
DE TOLEDO,100
DE TOMAS,474
DE TORD,24
DE TORO,1815
DE TORRE,392
DE TORRES,1889
DE TOVAR,88
DE TRINCHERIA,28
DE TROYA,74
DE TUERO,28
DE UDAETA,26
DE UGARTE,120
DE ULIBARRI,36
DE UNAMUNO,37
DE URDA,27
DE URIARTE,41
DE URIBE,41
DE URQUIA,36
DE URQUIJO,26
DE URRUTIA,52
DE URZAIZ,24
DE USERA,26
DE USSIA,28
DE UÑA,218
DE VAL,345
DE VALCARCEL,33
DE VALDES,26
DE VALDIVIA,33
DE VALENTIN,36
DE VALENZUELA,79
DE VALLE,52
DE VALLES,93
DE VARGAS,244
DE VARGAS MACHUCA,20
DE VASCONCELOS,63
DE VAYA,20
DE VAYAS,40
DE VECIANA,27
DE VEGA,2201
DE VELASCO,178
DE VENA,79
DE VERA,837
DE VERGARA,29
DE VES,128
DE VICENTE,1970
DE VICENTE TUTOR,31
DE VIDAL,25
DE VIDANIA,21
DE VIDES,26
DE VIERNA,43
DE VIGO,20
DE VIGUERA,21
DE VIGURI,22
DE VILALLONGA,24
DE VILAR,33
DE VILLA,93
DE VILLALOBOS,20
DE VILLALONGA,41
DE VILLANUEVA,49
DE VILLAR,71
DE VILLASANTE,61
DE VILLEGAS,25
DE VILLOTA,63
DE VITA,57
DE VIVAR,22
DE VIVERO,22
DE VOS,91
DE VRIES,233
DE WILDE,41
DE WINTER,32
DE WIT,133
DE WITTE,39
DE WOLF,28
DE YARZA,24
DE YEBRA,26
DE YZAGUIRRE,57
DE ZABALA,77
DE ZARATE,79
DE ZARRAGA,32
DE ZAVALA,69
DE ZAYAS,74
DE ZEA,22
DE ZULOAGA,35
DE ZULUETA,93
DE ZUNZUNEGUI,26
DE ZUÑIGA,44
DEA,55
DEAC,382
DEACAL,29
DEACON,85
DEACONESCU,53
DEACONU,186
DEACU,74
DEAK,83
DEAKIN,72
DEAL,28
DEALBERT,134
DEAMO,46
DEAN,691
DEANE,39
DEANS,28
DEANTE,28
DEAR,33
DEARDEN,26
DEARING,23
DEAZA,20
DEAÑO,178
DEB,40
DEBA,59
DEBASA,194
DEBAT,32
DEBBAB,28
DEBBALI,28
DEBBOUN,98
DEBDI,71
DEBDOUBI,33
DEBE,100
DEBEN,221
DEBER,59
DEBERNARDI,21
DEBES,29
DEBESA,60
DEBLAS,94
DEBNATH,55
DEBON,389
DEBORA,26
DEBRAN,28
DEBSKI,21
DEC,34
DECA,33
DECABO,58
DECEAN,25
DECENA,90
DECHEV,38
DECHEVA,28
DECIANU,29
DECIMA,35
DECIMAVILLA,78
DECKER,104
DECKERS,22
DECLARA,257
DECLERCQ,29
DECO,35
DECODES,25
DECOSTER,33
DECU,66
DECUSEARA,20
DEDE,28
DEDEA,37
DEDEU,95
DEDIEU,43
DEDIU,174
DEDMAN,24
DEDU,138
DEE,38
DEEGAN,34
DEEN,23
DEEP,20
DEEPAK,27
DEFAZ,126
DEFEZ,462
DEFIOR,47
DEFTU,23
DEGA,28
DEGAN,27
DEGANO,187
DEGARA,52
DEGAYON,21
DEGEA,33
DEGEN,28
DEGENER,21
DEGERATU,44
DEGOLLADA,44
DEGOUN,37
DEGRACIA,76
DEGROOTE,22
DEGTYAREVA,20
DEHAIRA,22
DEHBI,94
DEHELEAN,48
DEHESA,430
DEHEZA,28
DEHMANI,73
DEIAC,30
DEIBE,215
DEIG,44
DEIRA,131
DEIRO,36
DEIROS,295
DEITO,33
DEIVE,152
DEJAN,25
DEJOZ,25
DEJUAN,69
DEKHISSI,27
DEKKER,117
DEKKERS,25
DEL AGUA,294
DEL AGUILA,2414
DEL ALAMO,2446
DEL ALBA,20
DEL ALCAZAR,127
DEL AMA,226
DEL AMO,5064
DEL AMOR,886
DEL ANGEL,109
DEL APIO,31
DEL ARBOL,335
DEL ARCA,28
DEL ARCO,1894
DEL ARCO CALDERON,31
DEL ARENAL,22
DEL ARROYO,51
DEL BADO,37
DEL BAO,52
DEL BARCO,1135
DEL BARRIO,3955
DEL BAS,84
DEL BAÑO,420
DEL BIEN,54
DEL BLANCO,1065
DEL BOSCH,33
DEL BOSQUE,774
DEL BOT,27
DEL BOZ,31
DEL BRIO,417
DEL BUEY,213
DEL BURGO,577
DEL BUSTIO,24
DEL BUSTO,367
DEL CABO,216
DEL CACHO,236
DEL CAMINO,54
DEL CAMPILLO,36
DEL CAMPO,8653
DEL CAMPO CAÑAVERAL,25
DEL CAN,55
DEL CANO,103
DEL CANTO,907
DEL CARMEN,720
DEL CARPIO,191
DEL CARRE,47
DEL CASAL,37
DEL CASAR,371
DEL CASO,128
DEL CASTAÑO,52
DEL CASTILLO,10100
DEL CASTILLO OLIVARES,109
DEL CASTRO,23
DEL CAZ,322
DEL CAÑIZO,47
DEL CAÑO,951
DEL CERRO,3154
DEL CHICCA,26
DEL CID,772
DEL CISNE,22
DEL CODO,27
DEL COJO,60
DEL COLLADO,114
DEL CORRAL,944
DEL CORRO,260
DEL CORTE,84
DEL COSO,286
DEL COSSO,21
DEL COTILLO,24
DEL COTO,28
DEL COZ,46
DEL CUADRO,74
DEL CUBO,55
DEL CUERPO,75
DEL CUETO,350
DEL CURA,1054
DEL CUVILLO,142
DEL DAGO,80
DEL DEDO,305
DEL DIEGO,154
DEL DUCA,29
DEL DUJO,68
DEL EGIDO,249
DEL ESPINO,91
DEL ESTAD,27
DEL ESTAL,693
DEL FERNANDEZ,21
DEL FERRERO,36
DEL FORCALLO,40
DEL FRAGO,32
DEL FRAILE,102
DEL FRESNO,1364
DEL FUEYO,80
DEL GALLEGO,59
DEL GALLO,31
DEL GANSO,41
DEL GIUDICE,47
DEL GROSSO,31
DEL GUAYO,48
DEL HIERRO,1028
DEL HORNO,214
DEL HOYO,3088
DEL HUERTO,23
DEL JESUS,271
DEL JUNCO,87
DEL LAGO,26
DEL LEON,25
DEL LLANO,199
DEL LOPEZ,29
DEL MAR,34
DEL MARCO,40
DEL MARMOL,73
DEL MARTIN,25
DEL MAZO,709
DEL MOLINO,750
DEL MONTE,776
DEL MORAL,6176
DEL MUNDO,24
DEL NACIMIENTO,55
DEL NEGRO,31
DEL NERO,60
DEL NIDO,128
DEL NOGAL,235
DEL NOVAL,26
DEL NOZAL,42
DEL NUEVO,161
DEL OJO,471
DEL OLIVO,32
DEL OLMO,8072
DEL ORBE,80
DEL ORDEN,20
DEL ORDI,52
DEL ORO,117
DEL OSO,207
DEL OTERO,48
DEL PALACIO,670
DEL PASO,281
DEL PAZO,47
DEL PECHO,51
DEL PERAL,492
DEL PESO,661
DEL PEZO,23
DEL PICO,173
DEL PIE,92
DEL PILAR,173
DEL PIN,21
DEL PINO,9853
DEL PIÑAL,62
DEL PLIEGO,107
